Timestamp,Air TempC,VPD,Vapor Pressure,Atmos Pressure,Solar,Wetness Level 1,Wetness Level 2,Air.TempC,Vapor.Pressure,Atmos.Pressure,Wetness.Level.1,Wetness.Level.2
2024-05-16T05:30:00Z,NA,0,NA,NA,0,NA,NA,16.2,1.843,97.44,467,457
2024-05-16T05:45:00Z,16.2,0,1.844,97.46,0,466,458,NA,NA,NA,NA,NA
2024-05-16T05:45:00Z,NA,0,NA,NA,0,NA,NA,16.2,1.844,97.46,466,458
2024-05-16T06:00:00Z,16.2,0,1.844,97.47,0,464,458,NA,NA,NA,NA,NA
2024-05-16T06:00:00Z,NA,0,NA,NA,0,NA,NA,16.2,1.844,97.47,464,458
2024-05-16T06:15:00Z,16.3,0,1.848,97.47,0,463,458,NA,NA,NA,NA,NA
2024-05-16T06:15:00Z,NA,0,NA,NA,0,NA,NA,16.3,1.848,97.47,463,458
2024-05-16T06:30:00Z,16.3,0,1.849,97.49,0,461,457,NA,NA,NA,NA,NA
2024-05-16T06:30:00Z,NA,0,NA,NA,0,NA,NA,16.3,1.849,97.49,461,457
2024-05-16T06:45:00Z,16.4,0,1.859,97.49,0,460,457,NA,NA,NA,NA,NA
2024-05-16T06:45:00Z,NA,0,NA,NA,0,NA,NA,16.4,1.859,97.49,460,457
2024-05-16T07:00:00Z,16.4,0,1.864,97.49,2.4,459,457,NA,NA,NA,NA,NA
2024-05-16T07:00:00Z,NA,0,NA,NA,2.4,NA,NA,16.4,1.864,97.49,459,457
2024-05-16T07:15:00Z,16.4,0,1.868,97.49,7,457,456,NA,NA,NA,NA,NA
2024-05-16T07:15:00Z,NA,0,NA,NA,7,NA,NA,16.4,1.868,97.49,457,456
2024-05-16T07:30:00Z,16.6,0,1.89,97.49,14.8,456,455,NA,NA,NA,NA,NA
2024-05-16T07:30:00Z,NA,0,NA,NA,14.8,NA,NA,16.6,1.89,97.49,456,455
2024-05-16T07:45:00Z,16.7,0,1.904,97.53,16.5,456,455,NA,NA,NA,NA,NA
2024-05-16T07:45:00Z,NA,0,NA,NA,16.5,NA,NA,16.7,1.904,97.53,456,455
2024-05-16T08:00:00Z,16.9,0,1.923,97.56,15.2,456,455,NA,NA,NA,NA,NA
2024-05-16T08:00:00Z,NA,0,NA,NA,15.2,NA,NA,16.9,1.923,97.56,456,455
2024-05-16T08:15:00Z,17,0,1.942,97.57,22.7,455,455,NA,NA,NA,NA,NA
2024-05-16T08:15:00Z,NA,0,NA,NA,22.7,NA,NA,17,1.942,97.57,455,455
2024-05-16T08:30:00Z,17.2,0,1.962,97.57,30.9,456,455,NA,NA,NA,NA,NA
2024-05-16T08:30:00Z,NA,0,NA,NA,30.9,NA,NA,17.2,1.962,97.57,456,455
2024-05-16T08:45:00Z,17.5,0,1.997,97.6,29.3,456,455,NA,NA,NA,NA,NA
2024-05-16T08:45:00Z,NA,0,NA,NA,29.3,NA,NA,17.5,1.997,97.6,456,455
2024-05-16T09:00:00Z,17.6,0,2.016,97.58,47.8,455,454,NA,NA,NA,NA,NA
2024-05-16T09:00:00Z,NA,0,NA,NA,47.8,NA,NA,17.6,2.016,97.58,455,454
2024-05-16T09:15:00Z,18,0.01,2.049,97.57,53.8,454,454,NA,NA,NA,NA,NA
2024-05-16T09:15:00Z,NA,0.01,NA,NA,53.8,NA,NA,18,2.049,97.57,454,454
2024-05-16T09:30:00Z,18.3,0.07,2.033,97.57,66.7,454,453,NA,NA,NA,NA,NA
2024-05-16T09:30:00Z,NA,0.07,NA,NA,66.7,NA,NA,18.3,2.033,97.57,454,453
2024-05-16T09:45:00Z,18.8,0.14,2.023,97.57,62.8,453,453,NA,NA,NA,NA,NA
2024-05-16T09:45:00Z,NA,0.14,NA,NA,62.8,NA,NA,18.8,2.023,97.57,453,453
2024-05-16T10:00:00Z,19.1,0.19,2.013,97.58,78.4,452,452,NA,NA,NA,NA,NA
2024-05-16T10:00:00Z,NA,0.19,NA,NA,78.4,NA,NA,19.1,2.013,97.58,452,452
2024-05-16T10:15:00Z,19.3,0.24,1.996,97.59,77.5,452,452,NA,NA,NA,NA,NA
2024-05-16T10:15:00Z,NA,0.24,NA,NA,77.5,NA,NA,19.3,1.996,97.59,452,452
2024-05-16T10:30:00Z,19.4,0.25,2.008,97.6,78.9,452,452,NA,NA,NA,NA,NA
2024-05-16T10:30:00Z,NA,0.25,NA,NA,78.9,NA,NA,19.4,2.008,97.6,452,452
2024-05-16T10:45:00Z,19.8,0.28,2.028,97.61,98.5,451,451,NA,NA,NA,NA,NA
2024-05-16T10:45:00Z,NA,0.28,NA,NA,98.5,NA,NA,19.8,2.028,97.61,451,451
2024-05-16T11:00:00Z,20.2,0.35,2.007,97.6,139,450,450,NA,NA,NA,NA,NA
2024-05-16T11:00:00Z,NA,0.35,NA,NA,139,NA,NA,20.2,2.007,97.6,450,450
2024-05-16T11:15:00Z,20.4,0.41,1.982,97.61,99.1,450,450,NA,NA,NA,NA,NA
2024-05-16T11:15:00Z,NA,0.41,NA,NA,99.1,NA,NA,20.4,1.982,97.61,450,450
2024-05-16T11:30:00Z,20.6,0.45,1.971,97.6,103.1,450,450,NA,NA,NA,NA,NA
2024-05-16T11:30:00Z,NA,0.45,NA,NA,103.1,NA,NA,20.6,1.971,97.6,450,450
2024-05-16T11:45:00Z,20.7,0.45,1.992,97.61,89.5,450,450,NA,NA,NA,NA,NA
2024-05-16T11:45:00Z,NA,0.45,NA,NA,89.5,NA,NA,20.7,1.992,97.61,450,450
2024-05-16T12:00:00Z,20.8,0.45,2.008,97.61,156.7,449,450,NA,NA,NA,NA,NA
2024-05-16T12:00:00Z,NA,0.45,NA,NA,156.7,NA,NA,20.8,2.008,97.61,449,450
2024-05-16T12:15:00Z,21.5,0.55,2.009,97.61,267.3,448,449,NA,NA,NA,NA,NA
2024-05-16T12:15:00Z,NA,0.55,NA,NA,267.3,NA,NA,21.5,2.009,97.61,448,449
2024-05-16T12:30:00Z,21.8,0.58,2.02,97.6,97,449,449,NA,NA,NA,NA,NA
2024-05-16T12:30:00Z,NA,0.58,NA,NA,97,NA,NA,21.8,2.02,97.6,449,449
2024-05-16T12:45:00Z,21.6,0.61,1.966,97.59,94.3,448,449,NA,NA,NA,NA,NA
2024-05-16T12:45:00Z,NA,0.61,NA,NA,94.3,NA,NA,21.6,1.966,97.59,448,449
2024-05-16T13:00:00Z,22.1,0.66,1.991,97.59,386.4,446,447,NA,NA,NA,NA,NA
2024-05-16T13:00:00Z,NA,0.66,NA,NA,386.4,NA,NA,22.1,1.991,97.59,446,447
2024-05-16T13:15:00Z,22.4,0.78,1.922,97.6,93.4,447,448,NA,NA,NA,NA,NA
2024-05-16T13:15:00Z,NA,0.78,NA,NA,93.4,NA,NA,22.4,1.922,97.6,447,448
2024-05-16T13:30:00Z,22.4,0.72,1.979,97.6,206,447,447,NA,NA,NA,NA,NA
2024-05-16T13:30:00Z,NA,0.72,NA,NA,206,NA,NA,22.4,1.979,97.6,447,447
2024-05-16T13:45:00Z,23.2,0.89,1.949,97.59,293.3,446,446,NA,NA,NA,NA,NA
2024-05-16T13:45:00Z,NA,0.89,NA,NA,293.3,NA,NA,23.2,1.949,97.59,446,446
2024-05-16T14:00:00Z,23.4,0.92,1.958,97.58,151.1,446,447,NA,NA,NA,NA,NA
2024-05-16T14:00:00Z,NA,0.92,NA,NA,151.1,NA,NA,23.4,1.958,97.58,446,447
2024-05-16T14:15:00Z,23.7,1.02,1.913,97.57,245.2,446,446,NA,NA,NA,NA,NA
2024-05-16T14:15:00Z,NA,1.02,NA,NA,245.2,NA,NA,23.7,1.913,97.57,446,446
2024-05-16T14:30:00Z,24.2,1.1,1.927,97.6,163.3,446,447,NA,NA,NA,NA,NA
2024-05-16T14:30:00Z,NA,1.1,NA,NA,163.3,NA,NA,24.2,1.927,97.6,446,447
2024-05-16T14:45:00Z,23.8,1.05,1.897,97.61,166.1,446,446,NA,NA,NA,NA,NA
2024-05-16T14:45:00Z,NA,1.05,NA,NA,166.1,NA,NA,23.8,1.897,97.61,446,446
2024-05-16T15:00:00Z,24,1.09,1.902,97.61,106,446,446,NA,NA,NA,NA,NA
2024-05-16T15:00:00Z,NA,1.09,NA,NA,106,NA,NA,24,1.902,97.61,446,446
2024-05-16T15:15:00Z,24,1.05,1.938,97.62,124.7,446,447,NA,NA,NA,NA,NA
2024-05-16T15:15:00Z,NA,1.05,NA,NA,124.7,NA,NA,24,1.938,97.62,446,447
2024-05-16T15:30:00Z,24,1.04,1.932,97.62,140.6,446,446,NA,NA,NA,NA,NA
2024-05-16T15:30:00Z,NA,1.04,NA,NA,140.6,NA,NA,24,1.932,97.62,446,446
2024-05-16T15:45:00Z,24.6,1.15,1.933,97.59,267.3,445,446,NA,NA,NA,NA,NA
2024-05-16T15:45:00Z,NA,1.15,NA,NA,267.3,NA,NA,24.6,1.933,97.59,445,446
2024-05-16T16:00:00Z,24.9,1.22,1.923,97.58,144.5,445,446,NA,NA,NA,NA,NA
2024-05-16T16:00:00Z,NA,1.22,NA,NA,144.5,NA,NA,24.9,1.923,97.58,445,446
2024-05-16T16:15:00Z,25,1.31,1.859,97.58,132.9,445,446,NA,NA,NA,NA,NA
2024-05-16T16:15:00Z,NA,1.31,NA,NA,132.9,NA,NA,25,1.859,97.58,445,446
2024-05-16T16:30:00Z,24.6,1.21,1.891,97.58,76.4,445,446,NA,NA,NA,NA,NA
2024-05-16T16:30:00Z,NA,1.21,NA,NA,76.4,NA,NA,24.6,1.891,97.58,445,446
2024-05-16T16:45:00Z,24.1,1.07,1.93,97.58,89.7,446,446,NA,NA,NA,NA,NA
2024-05-16T16:45:00Z,NA,1.07,NA,NA,89.7,NA,NA,24.1,1.93,97.58,446,446
2024-05-16T17:00:00Z,24.3,1.06,1.974,97.56,109.7,445,446,NA,NA,NA,NA,NA
2024-05-16T17:00:00Z,NA,1.06,NA,NA,109.7,NA,NA,24.3,1.974,97.56,445,446
2024-05-16T17:15:00Z,24.7,1.15,1.966,97.55,82.6,446,446,NA,NA,NA,NA,NA
2024-05-16T17:15:00Z,NA,1.15,NA,NA,82.6,NA,NA,24.7,1.966,97.55,446,446
2024-05-16T17:30:00Z,24,1.04,1.937,97.6,35.3,446,447,NA,NA,NA,NA,NA
2024-05-16T17:30:00Z,NA,1.04,NA,NA,35.3,NA,NA,24,1.937,97.6,446,447
2024-05-16T17:45:00Z,23.7,0.96,1.961,97.59,76.9,446,446,NA,NA,NA,NA,NA
2024-05-16T17:45:00Z,NA,0.96,NA,NA,76.9,NA,NA,23.7,1.961,97.59,446,446
2024-05-16T18:00:00Z,24.1,0.99,2.021,97.58,76.2,446,447,NA,NA,NA,NA,NA
2024-05-16T18:00:00Z,NA,0.99,NA,NA,76.2,NA,NA,24.1,2.021,97.58,446,447
2024-05-16T18:15:00Z,24.4,1.03,2.014,97.58,75.4,446,447,NA,NA,NA,NA,NA
2024-05-16T18:15:00Z,NA,1.03,NA,NA,75.4,NA,NA,24.4,2.014,97.58,446,447
2024-05-16T18:30:00Z,23.8,0.89,2.066,97.57,57.1,446,447,NA,NA,NA,NA,NA
2024-05-16T18:30:00Z,NA,0.89,NA,NA,57.1,NA,NA,23.8,2.066,97.57,446,447
2024-05-16T18:45:00Z,23.6,0.86,2.049,97.56,74.3,446,447,NA,NA,NA,NA,NA
2024-05-16T18:45:00Z,NA,0.86,NA,NA,74.3,NA,NA,23.6,2.049,97.56,446,447
2024-05-16T19:00:00Z,23.4,0.81,2.066,97.55,73.2,446,447,NA,NA,NA,NA,NA
2024-05-16T19:00:00Z,NA,0.81,NA,NA,73.2,NA,NA,23.4,2.066,97.55,446,447
2024-05-16T19:15:00Z,23.2,0.71,2.14,97.54,95.8,447,447,NA,NA,NA,NA,NA
2024-05-16T19:15:00Z,NA,0.71,NA,NA,95.8,NA,NA,23.2,2.14,97.54,447,447
2024-05-16T19:30:00Z,22.8,0.67,2.094,97.53,56.4,447,448,NA,NA,NA,NA,NA
2024-05-16T19:30:00Z,NA,0.67,NA,NA,56.4,NA,NA,22.8,2.094,97.53,447,448
2024-05-16T19:45:00Z,22.4,0.61,2.091,97.55,30.2,448,449,NA,NA,NA,NA,NA
2024-05-16T19:45:00Z,NA,0.61,NA,NA,30.2,NA,NA,22.4,2.091,97.55,448,449
2024-05-16T20:00:00Z,21.6,0.5,2.082,97.56,9.2,448,449,NA,NA,NA,NA,NA
2024-05-16T20:00:00Z,NA,0.5,NA,NA,9.2,NA,NA,21.6,2.082,97.56,448,449
2024-05-16T20:15:00Z,20.8,0.4,2.057,97.56,7.7,449,450,NA,NA,NA,NA,NA
2024-05-16T20:15:00Z,NA,0.4,NA,NA,7.7,NA,NA,20.8,2.057,97.56,449,450
2024-05-16T20:30:00Z,20.3,0.34,2.042,97.54,1.1,449,450,NA,NA,NA,NA,NA
2024-05-16T20:30:00Z,NA,0.34,NA,NA,1.1,NA,NA,20.3,2.042,97.54,449,450
2024-05-16T20:45:00Z,19.9,0.27,2.049,97.53,0,450,451,NA,NA,NA,NA,NA
2024-05-16T20:45:00Z,NA,0.27,NA,NA,0,NA,NA,19.9,2.049,97.53,450,451
2024-05-16T21:00:00Z,19.5,0.23,2.037,97.53,0,450,452,NA,NA,NA,NA,NA
2024-05-16T21:00:00Z,NA,0.23,NA,NA,0,NA,NA,19.5,2.037,97.53,450,452
2024-05-16T21:15:00Z,19.2,0.2,2.021,97.54,0,451,452,NA,NA,NA,NA,NA
2024-05-16T21:15:00Z,NA,0.2,NA,NA,0,NA,NA,19.2,2.021,97.54,451,452
2024-05-16T21:30:00Z,18.8,0.17,2.001,97.55,0,451,452,NA,NA,NA,NA,NA
2024-05-16T21:30:00Z,NA,0.17,NA,NA,0,NA,NA,18.8,2.001,97.55,451,452
2024-05-16T21:45:00Z,18.6,0.15,1.989,97.55,0,452,453,NA,NA,NA,NA,NA
2024-05-16T21:45:00Z,NA,0.15,NA,NA,0,NA,NA,18.6,1.989,97.55,452,453
2024-05-16T22:00:00Z,18.2,0.11,1.982,97.55,0,452,453,NA,NA,NA,NA,NA
2024-05-16T22:00:00Z,NA,0.11,NA,NA,0,NA,NA,18.2,1.982,97.55,452,453
2024-05-16T22:15:00Z,18,0.1,1.968,97.54,0,452,453,NA,NA,NA,NA,NA
2024-05-16T22:15:00Z,NA,0.1,NA,NA,0,NA,NA,18,1.968,97.54,452,453
2024-05-16T22:30:00Z,17.8,0.08,1.952,97.55,0,453,453,NA,NA,NA,NA,NA
2024-05-16T22:30:00Z,NA,0.08,NA,NA,0,NA,NA,17.8,1.952,97.55,453,453
2024-05-16T22:45:00Z,17.6,0.07,1.937,97.56,0,453,454,NA,NA,NA,NA,NA
2024-05-16T22:45:00Z,NA,0.07,NA,NA,0,NA,NA,17.6,1.937,97.56,453,454
2024-05-16T23:00:00Z,17.4,0.07,1.92,97.58,0,454,454,NA,NA,NA,NA,NA
2024-05-16T23:00:00Z,NA,0.07,NA,NA,0,NA,NA,17.4,1.92,97.58,454,454
2024-05-16T23:15:00Z,17.2,0.06,1.9,97.6,0,454,454,NA,NA,NA,NA,NA
2024-05-16T23:15:00Z,NA,0.06,NA,NA,0,NA,NA,17.2,1.9,97.6,454,454
2024-05-16T23:30:00Z,17,0.06,1.88,97.61,0,454,454,NA,NA,NA,NA,NA
2024-05-16T23:30:00Z,NA,0.06,NA,NA,0,NA,NA,17,1.88,97.61,454,454
2024-05-16T23:45:00Z,16.8,0.06,1.859,97.63,0,455,454,NA,NA,NA,NA,NA
2024-05-16T23:45:00Z,NA,0.06,NA,NA,0,NA,NA,16.8,1.859,97.63,455,454
2024-05-17T00:00:00Z,16.7,0.04,1.858,97.63,0,458,454,NA,NA,NA,NA,NA
2024-05-17T00:00:00Z,NA,0.04,NA,NA,0,NA,NA,16.7,1.858,97.63,458,454
2024-05-17T00:15:00Z,16.6,0.03,1.856,97.65,0,457,454,NA,NA,NA,NA,NA
2024-05-17T00:15:00Z,NA,0.03,NA,NA,0,NA,NA,16.6,1.856,97.65,457,454
2024-05-17T00:30:00Z,16.5,0.02,1.857,97.66,0,457,454,NA,NA,NA,NA,NA
2024-05-17T00:30:00Z,NA,0.02,NA,NA,0,NA,NA,16.5,1.857,97.66,457,454
2024-05-17T00:45:00Z,16.6,0.03,1.856,97.66,0,457,454,NA,NA,NA,NA,NA
2024-05-17T00:45:00Z,NA,0.03,NA,NA,0,NA,NA,16.6,1.856,97.66,457,454
2024-05-17T01:00:00Z,16.6,0.03,1.857,97.66,0,457,454,NA,NA,NA,NA,NA
2024-05-17T01:00:00Z,NA,0.03,NA,NA,0,NA,NA,16.6,1.857,97.66,457,454
2024-05-17T01:15:00Z,16.6,0.03,1.853,97.65,0,456,454,NA,NA,NA,NA,NA
2024-05-17T01:15:00Z,NA,0.03,NA,NA,0,NA,NA,16.6,1.853,97.65,456,454
2024-05-17T01:30:00Z,16.5,0.03,1.851,97.63,0,456,454,NA,NA,NA,NA,NA
2024-05-17T01:30:00Z,NA,0.03,NA,NA,0,NA,NA,16.5,1.851,97.63,456,454
2024-05-17T01:45:00Z,16.5,0.03,1.846,97.61,0,456,454,NA,NA,NA,NA,NA
2024-05-17T01:45:00Z,NA,0.03,NA,NA,0,NA,NA,16.5,1.846,97.61,456,454
2024-05-17T02:00:00Z,16.4,0.02,1.844,97.59,0,456,454,NA,NA,NA,NA,NA
2024-05-17T02:00:00Z,NA,0.02,NA,NA,0,NA,NA,16.4,1.844,97.59,456,454
2024-05-17T02:15:00Z,16.4,0.02,1.837,97.56,0,456,455,NA,NA,NA,NA,NA
2024-05-17T02:15:00Z,NA,0.02,NA,NA,0,NA,NA,16.4,1.837,97.56,456,455
2024-05-17T02:30:00Z,16.2,0.02,1.82,97.54,0,454,455,NA,NA,NA,NA,NA
2024-05-17T02:30:00Z,NA,0.02,NA,NA,0,NA,NA,16.2,1.82,97.54,454,455
2024-05-17T02:45:00Z,16,0.02,1.799,97.54,0,454,455,NA,NA,NA,NA,NA
2024-05-17T02:45:00Z,NA,0.02,NA,NA,0,NA,NA,16,1.799,97.54,454,455
2024-05-17T03:00:00Z,15.8,0.02,1.777,97.53,0,455,455,NA,NA,NA,NA,NA
2024-05-17T03:00:00Z,NA,0.02,NA,NA,0,NA,NA,15.8,1.777,97.53,455,455
2024-05-17T03:15:00Z,15.7,0.02,1.765,97.52,0,456,456,NA,NA,NA,NA,NA
2024-05-17T03:15:00Z,NA,0.02,NA,NA,0,NA,NA,15.7,1.765,97.52,456,456
2024-05-17T03:30:00Z,15.5,0.01,1.748,97.52,0,456,455,NA,NA,NA,NA,NA
2024-05-17T03:30:00Z,NA,0.01,NA,NA,0,NA,NA,15.5,1.748,97.52,456,455
2024-05-17T03:45:00Z,15.4,0.02,1.732,97.53,0,455,455,NA,NA,NA,NA,NA
2024-05-17T03:45:00Z,NA,0.02,NA,NA,0,NA,NA,15.4,1.732,97.53,455,455
2024-05-17T04:00:00Z,15.3,0.01,1.725,97.52,0,455,455,NA,NA,NA,NA,NA
2024-05-17T04:00:00Z,NA,0.01,NA,NA,0,NA,NA,15.3,1.725,97.52,455,455
2024-05-17T04:15:00Z,15.2,0.01,1.716,97.52,0,455,455,NA,NA,NA,NA,NA
2024-05-17T04:15:00Z,NA,0.01,NA,NA,0,NA,NA,15.2,1.716,97.52,455,455
2024-05-17T04:30:00Z,15.1,0.01,1.706,97.52,0,455,455,NA,NA,NA,NA,NA
2024-05-17T04:30:00Z,NA,0.01,NA,NA,0,NA,NA,15.1,1.706,97.52,455,455
2024-05-17T04:45:00Z,15,0.01,1.7,97.53,0,455,455,NA,NA,NA,NA,NA
2024-05-17T04:45:00Z,NA,0.01,NA,NA,0,NA,NA,15,1.7,97.53,455,455
2024-05-17T05:00:00Z,15,0.01,1.7,97.52,0,455,455,NA,NA,NA,NA,NA
2024-05-17T05:00:00Z,NA,0.01,NA,NA,0,NA,NA,15,1.7,97.52,455,455
2024-05-17T05:15:00Z,15,0,1.702,97.52,0,455,455,NA,NA,NA,NA,NA
2024-05-17T05:15:00Z,NA,0,NA,NA,0,NA,NA,15,1.702,97.52,455,455
2024-05-17T05:30:00Z,15,0,1.706,97.53,0,456,455,NA,NA,NA,NA,NA
2024-05-17T05:30:00Z,NA,0,NA,NA,0,NA,NA,15,1.706,97.53,456,455
2024-05-17T05:45:00Z,15,0,1.702,97.57,0,455,455,NA,NA,NA,NA,NA
2024-05-17T05:45:00Z,NA,0,NA,NA,0,NA,NA,15,1.702,97.57,455,455
2024-05-17T06:00:00Z,15,0,1.702,97.59,0,455,455,NA,NA,NA,NA,NA
2024-05-17T06:00:00Z,NA,0,NA,NA,0,NA,NA,15,1.702,97.59,455,455
2024-05-17T06:15:00Z,15,0,1.705,97.59,0,455,455,NA,NA,NA,NA,NA
2024-05-17T06:15:00Z,NA,0,NA,NA,0,NA,NA,15,1.705,97.59,455,455
2024-05-17T06:30:00Z,15.1,0,1.709,97.6,0,455,455,NA,NA,NA,NA,NA
2024-05-17T06:30:00Z,NA,0,NA,NA,0,NA,NA,15.1,1.709,97.6,455,455
2024-05-17T06:45:00Z,15,0,1.709,97.62,0,455,455,NA,NA,NA,NA,NA
2024-05-17T06:45:00Z,NA,0,NA,NA,0,NA,NA,15,1.709,97.62,455,455
2024-05-17T07:00:00Z,15.2,0,1.719,97.65,0.7,455,455,NA,NA,NA,NA,NA
2024-05-17T07:00:00Z,NA,0,NA,NA,0.7,NA,NA,15.2,1.719,97.65,455,455
2024-05-17T07:15:00Z,15.1,0,1.718,97.68,6.2,455,455,NA,NA,NA,NA,NA
2024-05-17T07:15:00Z,NA,0,NA,NA,6.2,NA,NA,15.1,1.718,97.68,455,455
2024-05-17T07:30:00Z,15.2,0,1.725,97.7,7.7,455,455,NA,NA,NA,NA,NA
2024-05-17T07:30:00Z,NA,0,NA,NA,7.7,NA,NA,15.2,1.725,97.7,455,455
2024-05-17T07:45:00Z,15.3,0,1.735,97.72,8.8,461,455,NA,NA,NA,NA,NA
2024-05-17T07:45:00Z,NA,0,NA,NA,8.8,NA,NA,15.3,1.735,97.72,461,455
2024-05-17T08:00:00Z,15.4,0,1.748,97.74,13.9,465,455,NA,NA,NA,NA,NA
2024-05-17T08:00:00Z,NA,0,NA,NA,13.9,NA,NA,15.4,1.748,97.74,465,455
2024-05-17T08:15:00Z,15.5,0,1.762,97.76,14.6,472,455,NA,NA,NA,NA,NA
2024-05-17T08:15:00Z,NA,0,NA,NA,14.6,NA,NA,15.5,1.762,97.76,472,455
2024-05-17T08:30:00Z,15.7,0,1.779,97.77,13.7,479,456,NA,NA,NA,NA,NA
2024-05-17T08:30:00Z,NA,0,NA,NA,13.7,NA,NA,15.7,1.779,97.77,479,456
2024-05-17T08:45:00Z,15.8,0,1.79,97.78,11.9,550,458,NA,NA,NA,NA,NA
2024-05-17T08:45:00Z,NA,0,NA,NA,11.9,NA,NA,15.8,1.79,97.78,550,458
2024-05-17T09:00:00Z,15.8,0,1.795,97.78,9.5,682,461,NA,NA,NA,NA,NA
2024-05-17T09:00:00Z,NA,0,NA,NA,9.5,NA,NA,15.8,1.795,97.78,682,461
2024-05-17T09:15:00Z,15.8,0,1.797,97.78,8.6,1110,467,NA,NA,NA,NA,NA
2024-05-17T09:15:00Z,NA,0,NA,NA,8.6,NA,NA,15.8,1.797,97.78,1110,467
2024-05-17T09:30:00Z,15.9,0,1.803,97.79,12.1,1123,470,NA,NA,NA,NA,NA
2024-05-17T09:30:00Z,NA,0,NA,NA,12.1,NA,NA,15.9,1.803,97.79,1123,470
2024-05-17T09:45:00Z,16,0,1.81,97.79,13.7,977,498,NA,NA,NA,NA,NA
2024-05-17T09:45:00Z,NA,0,NA,NA,13.7,NA,NA,16,1.81,97.79,977,498
2024-05-17T10:00:00Z,16,0,1.82,97.79,20.1,1022,507,NA,NA,NA,NA,NA
2024-05-17T10:00:00Z,NA,0,NA,NA,20.1,NA,NA,16,1.82,97.79,1022,507
2024-05-17T10:15:00Z,16.2,0,1.841,97.77,49.3,1043,510,NA,NA,NA,NA,NA
2024-05-17T10:15:00Z,NA,0,NA,NA,49.3,NA,NA,16.2,1.841,97.77,1043,510
2024-05-17T10:30:00Z,16.6,0,1.883,97.77,55.1,1006,508,NA,NA,NA,NA,NA
2024-05-17T10:30:00Z,NA,0,NA,NA,55.1,NA,NA,16.6,1.883,97.77,1006,508
2024-05-17T10:45:00Z,16.9,0,1.921,97.77,57.9,997,508,NA,NA,NA,NA,NA
2024-05-17T10:45:00Z,NA,0,NA,NA,57.9,NA,NA,16.9,1.921,97.77,997,508
2024-05-17T11:00:00Z,17.2,0,1.96,97.76,56,982,505,NA,NA,NA,NA,NA
2024-05-17T11:00:00Z,NA,0,NA,NA,56,NA,NA,17.2,1.96,97.76,982,505
2024-05-17T11:15:00Z,17.5,0,2.002,97.76,86.8,958,507,NA,NA,NA,NA,NA
2024-05-17T11:15:00Z,NA,0,NA,NA,86.8,NA,NA,17.5,2.002,97.76,958,507
2024-05-17T11:30:00Z,18.1,0,2.07,97.77,83.7,939,506,NA,NA,NA,NA,NA
2024-05-17T11:30:00Z,NA,0,NA,NA,83.7,NA,NA,18.1,2.07,97.77,939,506
2024-05-17T11:45:00Z,18.5,0,2.122,97.79,81.5,915,504,NA,NA,NA,NA,NA
2024-05-17T11:45:00Z,NA,0,NA,NA,81.5,NA,NA,18.5,2.122,97.79,915,504
2024-05-17T12:00:00Z,19,0.02,2.17,97.8,64.8,907,504,NA,NA,NA,NA,NA
2024-05-17T12:00:00Z,NA,0.02,NA,NA,64.8,NA,NA,19,2.17,97.8,907,504
2024-05-17T12:15:00Z,19.2,0.02,2.21,97.76,81.1,934,505,NA,NA,NA,NA,NA
2024-05-17T12:15:00Z,NA,0.02,NA,NA,81.1,NA,NA,19.2,2.21,97.76,934,505
2024-05-17T12:30:00Z,19.5,0.02,2.245,97.74,92.1,920,506,NA,NA,NA,NA,NA
2024-05-17T12:30:00Z,NA,0.02,NA,NA,92.1,NA,NA,19.5,2.245,97.74,920,506
2024-05-17T12:45:00Z,19.9,0.04,2.281,97.75,82.2,899,505,NA,NA,NA,NA,NA
2024-05-17T12:45:00Z,NA,0.04,NA,NA,82.2,NA,NA,19.9,2.281,97.75,899,505
2024-05-17T13:00:00Z,19.9,0.05,2.269,97.74,60.6,886,505,NA,NA,NA,NA,NA
2024-05-17T13:00:00Z,NA,0.05,NA,NA,60.6,NA,NA,19.9,2.269,97.74,886,505
2024-05-17T13:15:00Z,19.9,0.05,2.271,97.74,71.8,880,505,NA,NA,NA,NA,NA
2024-05-17T13:15:00Z,NA,0.05,NA,NA,71.8,NA,NA,19.9,2.271,97.74,880,505
2024-05-17T13:30:00Z,20,0.05,2.294,97.73,72.5,888,507,NA,NA,NA,NA,NA
2024-05-17T13:30:00Z,NA,0.05,NA,NA,72.5,NA,NA,20,2.294,97.73,888,507
2024-05-17T13:45:00Z,20.2,0.04,2.32,97.72,82,900,508,NA,NA,NA,NA,NA
2024-05-17T13:45:00Z,NA,0.04,NA,NA,82,NA,NA,20.2,2.32,97.72,900,508
2024-05-17T14:00:00Z,20.3,0.08,2.297,97.71,110.8,862,506,NA,NA,NA,NA,NA
2024-05-17T14:00:00Z,NA,0.08,NA,NA,110.8,NA,NA,20.3,2.297,97.71,862,506
2024-05-17T14:15:00Z,20.6,0.13,2.3,97.68,81.5,835,506,NA,NA,NA,NA,NA
2024-05-17T14:15:00Z,NA,0.13,NA,NA,81.5,NA,NA,20.6,2.3,97.68,835,506
2024-05-17T14:30:00Z,20.7,0.12,2.322,97.67,69.9,801,505,NA,NA,NA,NA,NA
2024-05-17T14:30:00Z,NA,0.12,NA,NA,69.9,NA,NA,20.7,2.322,97.67,801,505
