X,Timestamp,VPD.x,Vapor.Pressure.x,Atmos.Pressure.x,Air.TempC.x,Wetness.Level.2,Air.TempC.y,VPD.y,Vapor.Pressure.y,Atmos.Pressure.y,Wetness.Level.1,Solar,Air.TempC,VPD,Vapor.Pressure,Atmos.Pressure
NA,2024-05-01T21:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.753,NA,NA,NA
NA,2024-05-01T21:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.066,NA,NA,NA
NA,2024-05-01T21:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.337,NA,NA,NA
NA,2024-05-01T21:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.908,NA,NA,NA
NA,2024-05-01T22:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.522,NA,NA,NA
NA,2024-05-01T22:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.05,NA,NA,NA
NA,2024-05-01T22:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.535,NA,NA,NA
NA,2024-05-01T22:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.278,NA,NA,NA
NA,2024-05-01T23:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.849,NA,NA,NA
NA,2024-05-01T23:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.549,NA,NA,NA
NA,2024-05-01T23:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.334,NA,NA,NA
NA,2024-05-01T23:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.948,NA,NA,NA
NA,2024-05-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.691,NA,NA,NA
NA,2024-05-02T00:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.605,NA,NA,NA
NA,2024-05-02T00:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.476,NA,NA,NA
NA,2024-05-02T00:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.305,NA,NA,NA
NA,2024-05-02T01:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.09,NA,NA,NA
NA,2024-05-02T01:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.047,NA,NA,NA
NA,2024-05-02T01:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.79,NA,NA,NA
NA,2024-05-02T01:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.747,NA,NA,NA
NA,2024-05-02T02:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.79,NA,NA,NA
NA,2024-05-02T02:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.489,NA,NA,NA
NA,2024-05-02T02:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.318,NA,NA,NA
NA,2024-05-02T02:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.275,NA,NA,NA
NA,2024-05-02T03:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.975,NA,NA,NA
NA,2024-05-02T03:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.846,NA,NA,NA
NA,2024-05-02T03:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.717,NA,NA,NA
NA,2024-05-02T03:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.588,NA,NA,NA
NA,2024-05-02T04:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.546,NA,NA,NA
NA,2024-05-02T04:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.588,NA,NA,NA
NA,2024-05-02T04:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.331,NA,NA,NA
NA,2024-05-02T04:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.117,NA,NA,NA
NA,2024-05-02T05:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.031,NA,NA,NA
NA,2024-05-02T05:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.031,NA,NA,NA
NA,2024-05-02T05:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.902,NA,NA,NA
NA,2024-05-02T05:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.773,NA,NA,NA
NA,2024-05-02T06:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.688,NA,NA,NA
NA,2024-05-02T06:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.516,NA,NA,NA
NA,2024-05-02T06:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.43,NA,NA,NA
NA,2024-05-02T06:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.43,NA,NA,NA
NA,2024-05-02T07:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.387,NA,NA,NA
NA,2024-05-02T07:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.73,NA,NA,NA
NA,2024-05-02T07:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.159,NA,NA,NA
NA,2024-05-02T07:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.674,NA,NA,NA
NA,2024-05-02T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.232,NA,NA,NA
NA,2024-05-02T08:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.047,NA,NA,NA
NA,2024-05-02T08:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.163,NA,NA,NA
NA,2024-05-02T08:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.664,NA,NA,NA
NA,2024-05-02T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.222,NA,NA,NA
NA,2024-05-02T09:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.294,NA,NA,NA
NA,2024-05-02T09:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.41,NA,NA,NA
NA,2024-05-02T09:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.782,NA,NA,NA
NA,2024-05-02T10:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.112,NA,NA,NA
NA,2024-05-02T10:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.228,NA,NA,NA
NA,2024-05-02T10:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.815,NA,NA,NA
NA,2024-05-02T10:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.274,NA,NA,NA
NA,2024-05-02T11:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.432,NA,NA,NA
NA,2024-05-02T11:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.689,NA,NA,NA
NA,2024-05-02T11:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.475,NA,NA,NA
NA,2024-05-02T11:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.346,NA,NA,NA
NA,2024-05-02T12:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.003,NA,NA,NA
NA,2024-05-02T12:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.746,NA,NA,NA
NA,2024-05-02T12:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.96,NA,NA,NA
NA,2024-05-02T12:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.303,NA,NA,NA
NA,2024-05-02T13:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.746,NA,NA,NA
NA,2024-05-02T13:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.059,NA,NA,NA
NA,2024-05-02T13:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.544,NA,NA,NA
NA,2024-05-02T13:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.016,NA,NA,NA
NA,2024-05-02T14:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.274,NA,NA,NA
NA,2024-05-02T14:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.759,NA,NA,NA
NA,2024-05-02T14:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.033,NA,NA,NA
NA,2024-05-02T14:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.098,NA,NA,NA
NA,2024-05-02T15:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.616,NA,NA,NA
NA,2024-05-02T15:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.197,NA,NA,NA
NA,2024-05-02T15:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.666,NA,NA,NA
NA,2024-05-02T15:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.237,NA,NA,NA
NA,2024-05-02T16:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.108,NA,NA,NA
NA,2024-05-02T16:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.237,NA,NA,NA
NA,2024-05-02T16:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.494,NA,NA,NA
NA,2024-05-02T16:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.808,NA,NA,NA
NA,2024-05-02T17:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.095,NA,NA,NA
NA,2024-05-02T17:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.167,NA,NA,NA
NA,2024-05-02T17:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.494,NA,NA,NA
NA,2024-05-02T17:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.877,NA,NA,NA
NA,2024-05-02T18:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.947,NA,NA,NA
NA,2024-05-02T18:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.617,NA,NA,NA
NA,2024-05-02T18:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.759,NA,NA,NA
NA,2024-05-02T18:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.201,NA,NA,NA
NA,2024-05-02T19:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.815,NA,NA,NA
NA,2024-05-02T19:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.558,NA,NA,NA
NA,2024-05-02T19:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.429,NA,NA,NA
NA,2024-05-02T19:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.3,NA,NA,NA
NA,2024-05-02T20:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.214,NA,NA,NA
NA,2024-05-02T20:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.172,NA,NA,NA
NA,2024-05-02T20:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.172,NA,NA,NA
NA,2024-05-02T20:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.172,NA,NA,NA
NA,2024-05-02T21:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.3,NA,NA,NA
NA,2024-05-02T21:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.386,NA,NA,NA
NA,2024-05-02T21:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.386,NA,NA,NA
NA,2024-05-02T21:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.429,NA,NA,NA
NA,2024-05-02T22:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.472,NA,NA,NA
NA,2024-05-02T22:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.472,NA,NA,NA
NA,2024-05-02T22:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.472,NA,NA,NA
NA,2024-05-02T22:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.472,NA,NA,NA
NA,2024-05-02T23:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.429,NA,NA,NA
NA,2024-05-02T23:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.429,NA,NA,NA
NA,2024-05-02T23:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.429,NA,NA,NA
NA,2024-05-02T23:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.429,NA,NA,NA
NA,2024-05-03T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.429,NA,NA,NA
NA,2024-05-03T00:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.386,NA,NA,NA
NA,2024-05-03T00:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.386,NA,NA,NA
NA,2024-05-03T00:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.343,NA,NA,NA
NA,2024-05-03T01:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.343,NA,NA,NA
NA,2024-05-03T01:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.257,NA,NA,NA
NA,2024-05-03T01:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.257,NA,NA,NA
NA,2024-05-03T01:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.257,NA,NA,NA
NA,2024-05-03T02:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.257,NA,NA,NA
NA,2024-05-03T02:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.086,NA,NA,NA
NA,2024-05-03T02:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.957,NA,NA,NA
NA,2024-05-03T02:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.828,NA,NA,NA
NA,2024-05-03T03:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.7,NA,NA,NA
NA,2024-05-03T03:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.571,NA,NA,NA
NA,2024-05-03T03:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.356,NA,NA,NA
NA,2024-05-03T03:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.228,NA,NA,NA
NA,2024-05-03T04:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.056,NA,NA,NA
NA,2024-05-03T04:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.885,NA,NA,NA
NA,2024-05-03T04:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.713,NA,NA,NA
NA,2024-05-03T04:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.627,NA,NA,NA
NA,2024-05-03T05:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.456,NA,NA,NA
NA,2024-05-03T05:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.327,NA,NA,NA
NA,2024-05-03T05:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.241,NA,NA,NA
NA,2024-05-03T05:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.027,NA,NA,NA
NA,2024-05-03T06:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.898,NA,NA,NA
NA,2024-05-03T06:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.812,NA,NA,NA
NA,2024-05-03T06:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.64,NA,NA,NA
NA,2024-05-03T06:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.469,NA,NA,NA
NA,2024-05-03T07:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.34,NA,NA,NA
NA,2024-05-03T07:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.211,NA,NA,NA
NA,2024-05-03T07:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.083,NA,NA,NA
NA,2024-05-03T07:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.954,NA,NA,NA
NA,2024-05-03T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.825,NA,NA,NA
NA,2024-05-03T08:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.697,NA,NA,NA
NA,2024-05-03T08:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.568,NA,NA,NA
NA,2024-05-03T08:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.482,NA,NA,NA
NA,2024-05-03T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.353,NA,NA,NA
NA,2024-05-03T09:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.268,NA,NA,NA
NA,2024-05-03T09:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.182,NA,NA,NA
NA,2024-05-03T09:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.268,NA,NA,NA
NA,2024-05-03T10:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.611,NA,NA,NA
NA,2024-05-03T10:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.997,NA,NA,NA
NA,2024-05-03T10:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.383,NA,NA,NA
NA,2024-05-03T10:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.769,NA,NA,NA
NA,2024-05-03T11:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.112,NA,NA,NA
NA,2024-05-03T11:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.284,NA,NA,NA
NA,2024-05-03T11:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.541,NA,NA,NA
NA,2024-05-03T11:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.713,NA,NA,NA
NA,2024-05-03T12:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.842,NA,NA,NA
NA,2024-05-03T12:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.97,NA,NA,NA
NA,2024-05-03T12:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.099,NA,NA,NA
NA,2024-05-03T12:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.228,NA,NA,NA
NA,2024-05-03T13:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.271,NA,NA,NA
NA,2024-05-03T13:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.356,NA,NA,NA
NA,2024-05-03T13:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.399,NA,NA,NA
NA,2024-05-03T13:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.442,NA,NA,NA
NA,2024-05-03T14:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.657,NA,NA,NA
NA,2024-05-03T14:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.914,NA,NA,NA
NA,2024-05-03T14:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.614,NA,NA,NA
NA,2024-05-03T14:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.356,NA,NA,NA
NA,2024-05-03T15:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.142,NA,NA,NA
NA,2024-05-03T15:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.142,NA,NA,NA
NA,2024-05-03T15:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.185,NA,NA,NA
NA,2024-05-03T15:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.142,NA,NA,NA
NA,2024-05-03T16:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.056,NA,NA,NA
NA,2024-05-03T16:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.927,NA,NA,NA
NA,2024-05-03T16:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.842,NA,NA,NA
NA,2024-05-03T16:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.756,NA,NA,NA
NA,2024-05-03T17:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.67,NA,NA,NA
NA,2024-05-03T17:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.413,NA,NA,NA
NA,2024-05-03T17:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.327,NA,NA,NA
NA,2024-05-03T17:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.284,NA,NA,NA
NA,2024-05-03T18:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.327,NA,NA,NA
NA,2024-05-03T18:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.413,NA,NA,NA
NA,2024-05-03T18:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.37,NA,NA,NA
NA,2024-05-03T18:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.37,NA,NA,NA
NA,2024-05-03T19:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.456,NA,NA,NA
NA,2024-05-03T19:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.413,NA,NA,NA
NA,2024-05-03T19:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.37,NA,NA,NA
NA,2024-05-03T19:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.413,NA,NA,NA
NA,2024-05-03T20:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.456,NA,NA,NA
NA,2024-05-03T20:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.456,NA,NA,NA
NA,2024-05-03T20:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.498,NA,NA,NA
NA,2024-05-03T20:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.627,NA,NA,NA
NA,2024-05-03T21:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.67,NA,NA,NA
NA,2024-05-03T21:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.67,NA,NA,NA
NA,2024-05-03T21:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.842,NA,NA,NA
NA,2024-05-03T21:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.842,NA,NA,NA
NA,2024-05-03T22:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.842,NA,NA,NA
NA,2024-05-03T22:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.756,NA,NA,NA
NA,2024-05-03T22:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.799,NA,NA,NA
NA,2024-05-03T22:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.927,NA,NA,NA
NA,2024-05-03T23:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.97,NA,NA,NA
NA,2024-05-03T23:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.927,NA,NA,NA
NA,2024-05-03T23:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.927,NA,NA,NA
NA,2024-05-03T23:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.97,NA,NA,NA
NA,2024-05-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.927,NA,NA,NA
NA,2024-05-04T00:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.927,NA,NA,NA
NA,2024-05-04T00:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.842,NA,NA,NA
NA,2024-05-04T00:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.885,NA,NA,NA
NA,2024-05-04T01:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.842,NA,NA,NA
NA,2024-05-04T01:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.842,NA,NA,NA
NA,2024-05-04T01:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.842,NA,NA,NA
NA,2024-05-04T01:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.799,NA,NA,NA
NA,2024-05-04T02:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.756,NA,NA,NA
NA,2024-05-04T02:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.756,NA,NA,NA
NA,2024-05-04T02:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.713,NA,NA,NA
NA,2024-05-04T02:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.713,NA,NA,NA
